acousticness_very_high|loudness_very_low|speechiness_low|tempo_very_low|valence_very_low  →  danceability_very_low|energy_very_low|instrumentalness_high (conf=0.67, lift=13.44)
acousticness_very_high|instrumentalness_high|loudness_very_low|mode_1|speechiness_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|danceability_very_low|duration_ms_very_high|instrumentalness_high|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|liveness_very_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|danceability_very_low|key_high|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|instrumentalness_high|liveness_low|mode_1|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.83)
energy_very_low|instrumentalness_high|liveness_low|speechiness_low  →  loudness_very_low (conf=0.96, lift=3.83)
acousticness_very_high|energy_very_low|instrumentalness_high|mode_1|tempo_very_low  →  loudness_very_low (conf=0.96, lift=3.83)
acousticness_very_high|duration_ms_very_low|energy_very_low|speechiness_low|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.83)
key_low|loudness_very_low|mode_1  →  acousticness_very_high|energy_very_low (conf=0.68, lift=3.83)
danceability_very_low|loudness_very_high|mode_1|speechiness_very_high  →  energy_very_high (conf=0.95, lift=3.83)
danceability_very_low|loudness_very_low|speechiness_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|energy_very_low|instrumentalness_high|key_very_low|liveness_low  →  loudness_very_low (conf=0.96, lift=3.83)
acousticness_very_high|liveness_low|mode_1|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|danceability_very_low|instrumentalness_high|liveness_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|liveness_very_low|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|instrumentalness_high|mode_1|speechiness_low|tempo_very_low  →  loudness_very_low (conf=0.96, lift=3.83)
acousticness_very_high|danceability_very_low|instrumentalness_high  →  loudness_very_low (conf=0.96, lift=3.83)
acousticness_very_high|instrumentalness_high|mode_0|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.83)
acousticness_very_high|danceability_very_low|loudness_very_low|mode_1|valence_very_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|danceability_very_low|instrumentalness_high|speechiness_low  →  energy_very_low (conf=0.96, lift=3.83)
acousticness_very_high|danceability_very_low|instrumentalness_high  →  loudness_very_low|mode_1 (conf=0.63, lift=3.83)
danceability_very_low|instrumentalness_medium|loudness_very_low  →  acousticness_very_high|energy_very_low (conf=0.68, lift=3.83)
acousticness_very_high|energy_very_low|key_very_low|speechiness_low|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.83)
instrumentalness_medium|loudness_very_low|valence_very_low  →  acousticness_very_high|energy_very_low (conf=0.68, lift=3.83)
acousticness_very_high|danceability_very_low|loudness_very_low|speechiness_low|tempo_very_low|valence_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.83)
acousticness_very_high|instrumentalness_high|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.82)
acousticness_very_high|speechiness_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.82)
loudness_very_low|mode_1|speechiness_low  →  acousticness_very_high|energy_very_low (conf=0.68, lift=3.82)
acousticness_very_high|energy_very_low|instrumentalness_high|liveness_very_low  →  loudness_very_low (conf=0.96, lift=3.82)
energy_very_low|instrumentalness_high|mode_1|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.82)
acousticness_very_low|danceability_very_low|instrumentalness_medium|speechiness_very_high  →  energy_very_high (conf=0.95, lift=3.82)
duration_ms_very_low|loudness_very_low|speechiness_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.82)
acousticness_very_high|duration_ms_high|liveness_low|loudness_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_low|danceability_low|loudness_very_high|speechiness_very_high  →  energy_very_high (conf=0.95, lift=3.82)
acousticness_very_high|duration_ms_very_low|liveness_low|loudness_very_low|tempo_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|loudness_very_low|mode_1|speechiness_very_low|tempo_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|liveness_low|loudness_very_low|speechiness_very_low  →  energy_very_low (conf=0.96, lift=3.82)
energy_very_low|instrumentalness_high|liveness_very_low|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.82)
acousticness_very_high|instrumentalness_high|liveness_low|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|danceability_very_low|instrumentalness_high|liveness_low|loudness_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.82)
acousticness_very_high|danceability_very_low|instrumentalness_high|key_low  →  loudness_very_low (conf=0.96, lift=3.82)
danceability_very_low|loudness_very_high|speechiness_very_high  →  energy_very_high (conf=0.95, lift=3.82)
acousticness_very_high|instrumentalness_high|key_very_low|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.82)
danceability_very_low|loudness_very_low|mode_0  →  acousticness_very_high|energy_very_low (conf=0.68, lift=3.82)
acousticness_very_high|energy_very_low|instrumentalness_high|key_high  →  loudness_very_low (conf=0.96, lift=3.82)
acousticness_very_high|instrumentalness_high|liveness_low|valence_very_low  →  loudness_very_low (conf=0.96, lift=3.82)
acousticness_very_high|instrumentalness_high|speechiness_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.82)
danceability_very_low|liveness_low|mode_1|tempo_very_low  →  energy_very_low|loudness_very_low (conf=0.68, lift=3.82)
acousticness_very_high|danceability_very_low|instrumentalness_high|loudness_very_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.82)
danceability_very_low|duration_ms_very_low|speechiness_low  →  energy_very_low|loudness_very_low (conf=0.68, lift=3.82)
acousticness_very_high|danceability_very_low|duration_ms_very_low|instrumentalness_high|loudness_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.82)
acousticness_very_high|danceability_very_low|speechiness_very_low|valence_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.82)
acousticness_very_high|danceability_very_low|key_high|loudness_very_low|mode_1  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|danceability_very_low|key_low|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.82)
energy_very_low|instrumentalness_high|key_high|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.82)
danceability_very_low|instrumentalness_high|speechiness_low|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.82)
liveness_very_low|loudness_very_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|danceability_very_low|liveness_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_low|instrumentalness_high|loudness_very_high|speechiness_very_high  →  energy_very_high (conf=0.95, lift=3.82)
acousticness_very_high|danceability_very_low|instrumentalness_high|mode_1|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|danceability_very_low|instrumentalness_high|loudness_very_low|tempo_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|key_low|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|loudness_very_low|speechiness_low|valence_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|loudness_very_low|speechiness_very_low|tempo_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|loudness_very_low|speechiness_low|tempo_very_low  →  energy_very_low (conf=0.96, lift=3.82)
acousticness_very_high|energy_very_low|mode_0|speechiness_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.82)
acousticness_very_high|danceability_very_low|duration_ms_very_low|loudness_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.82)
energy_very_low|instrumentalness_high|liveness_very_low|speechiness_low  →  loudness_very_low (conf=0.95, lift=3.82)
acousticness_very_high|duration_ms_high|valence_very_low  →  energy_very_low|loudness_very_low (conf=0.68, lift=3.82)
danceability_very_low|energy_very_low|instrumentalness_high|speechiness_low|valence_very_low  →  loudness_very_low|mode_1 (conf=0.63, lift=3.82)
danceability_very_low|instrumentalness_high|liveness_low|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.96, lift=3.82)
instrumentalness_high|loudness_very_low|mode_1|valence_very_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.82)
energy_very_low|instrumentalness_high|speechiness_high|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.82)
liveness_low|loudness_very_low|speechiness_very_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.82)
danceability_very_low|energy_very_low|instrumentalness_high|mode_0  →  loudness_very_low (conf=0.95, lift=3.82)
acousticness_very_high|key_very_low|loudness_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.81)
acousticness_very_high|duration_ms_low|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.96, lift=3.81)
acousticness_very_high|instrumentalness_high|liveness_very_low|loudness_very_low|mode_1  →  energy_very_low (conf=0.96, lift=3.81)
acousticness_very_high|duration_ms_low|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.96, lift=3.81)
duration_ms_very_high|energy_very_low|instrumentalness_high|mode_1|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|energy_very_low|speechiness_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.81)
loudness_very_low|speechiness_low|valence_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.81)
acousticness_very_high|instrumentalness_high|liveness_low|valence_very_low  →  loudness_very_low|mode_1 (conf=0.63, lift=3.81)
acousticness_very_high|liveness_low|loudness_very_low|valence_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.81)
acousticness_very_high|instrumentalness_high|loudness_very_low|mode_1|tempo_very_low  →  energy_very_low (conf=0.96, lift=3.81)
danceability_very_low|loudness_very_high|mode_0|speechiness_very_high  →  energy_very_high (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|instrumentalness_high|mode_0  →  loudness_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|duration_ms_very_low|liveness_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|liveness_very_low|speechiness_low  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|duration_ms_very_low|energy_very_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.81)
danceability_very_low|instrumentalness_high|liveness_low|loudness_very_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|duration_ms_very_low|instrumentalness_high|liveness_low|loudness_very_low|mode_1  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|liveness_low|tempo_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.81)
danceability_very_low|duration_ms_very_low|energy_very_low  →  loudness_very_low|mode_1 (conf=0.63, lift=3.81)
acousticness_very_high|key_low|loudness_very_low|mode_1|valence_very_low  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|loudness_very_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|instrumentalness_high|loudness_very_low|mode_1  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|energy_very_low|speechiness_low|tempo_very_low|valence_very_low  →  loudness_very_low|mode_1 (conf=0.63, lift=3.81)
acousticness_very_high|energy_very_low|instrumentalness_high|mode_1  →  loudness_very_low (conf=0.95, lift=3.81)
acousticness_very_high|instrumentalness_low|loudness_very_low|speechiness_very_low  →  energy_very_low (conf=0.95, lift=3.81)
danceability_very_low|energy_very_low|key_very_low|speechiness_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.81)
energy_very_low|instrumentalness_high|liveness_low|mode_1|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.81)
acousticness_very_high|duration_ms_very_low|energy_very_low|instrumentalness_high  →  loudness_very_low|mode_1 (conf=0.63, lift=3.81)
energy_very_low|instrumentalness_high|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|energy_very_low|speechiness_low|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.81)
acousticness_very_high|duration_ms_very_low|energy_very_low|instrumentalness_high|speechiness_low  →  loudness_very_low (conf=0.95, lift=3.81)
acousticness_very_high|instrumentalness_high|loudness_very_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|duration_ms_low|energy_very_low|instrumentalness_high  →  loudness_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|liveness_low|mode_1|speechiness_low  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|instrumentalness_high|mode_1|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.81)
duration_ms_very_low|liveness_low|valence_very_low  →  energy_very_low|loudness_very_low (conf=0.68, lift=3.81)
danceability_very_low|liveness_low|loudness_very_low|mode_1|speechiness_low  →  energy_very_low (conf=0.95, lift=3.81)
danceability_very_low|energy_very_low|speechiness_low|tempo_very_low|valence_very_low  →  loudness_very_low|mode_1 (conf=0.63, lift=3.81)
acousticness_very_high|danceability_very_low|instrumentalness_high|liveness_low|mode_1  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|danceability_very_low|speechiness_low|tempo_very_low|valence_very_low  →  loudness_very_low|mode_1 (conf=0.63, lift=3.81)
acousticness_very_high|danceability_low|liveness_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.81)
acousticness_very_high|instrumentalness_high|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|liveness_low|loudness_very_low|mode_1  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|instrumentalness_high|loudness_very_low|mode_1|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|instrumentalness_high|liveness_low|speechiness_low  →  loudness_very_low (conf=0.95, lift=3.80)
energy_very_low|instrumentalness_high|key_very_low|speechiness_low  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_high|danceability_very_low|key_low|loudness_very_low|mode_1  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|danceability_very_low|key_very_low|loudness_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.80)
acousticness_very_high|duration_ms_very_low|liveness_very_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|instrumentalness_high|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.80)
instrumentalness_high|loudness_very_low|speechiness_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.80)
acousticness_very_high|instrumentalness_high|key_very_low|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|duration_ms_very_low|energy_very_low|key_very_low  →  loudness_very_low|mode_1 (conf=0.63, lift=3.80)
danceability_very_low|mode_1|speechiness_low|valence_very_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.80)
danceability_very_low|loudness_very_low|speechiness_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|danceability_very_low|duration_ms_very_high|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|energy_very_low|instrumentalness_high|key_low|mode_1  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_high|duration_ms_high|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|instrumentalness_high|mode_1|speechiness_low|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|loudness_very_low|speechiness_low|tempo_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|instrumentalness_low|loudness_very_low|mode_1|speechiness_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|energy_very_low|instrumentalness_high|key_very_low|mode_1  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_low|liveness_very_high|loudness_very_high|speechiness_very_high  →  energy_very_high (conf=0.94, lift=3.80)
danceability_very_low|liveness_low|speechiness_low  →  energy_very_low|loudness_very_low (conf=0.68, lift=3.80)
acousticness_very_high|danceability_very_low|loudness_very_low|mode_1|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.80)
danceability_very_low|loudness_very_low|tempo_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.80)
acousticness_very_high|duration_ms_very_low|valence_low  →  energy_very_low|loudness_very_low (conf=0.68, lift=3.80)
danceability_very_low|loudness_very_low|speechiness_very_low|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|instrumentalness_high|speechiness_low|tempo_very_low  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_low|danceability_very_low|speechiness_very_high|valence_low  →  energy_very_high (conf=0.94, lift=3.80)
danceability_very_low|instrumentalness_high|liveness_low|loudness_very_low|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.80)
duration_ms_very_high|energy_very_low|instrumentalness_high|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_high|energy_very_low|instrumentalness_high|liveness_low|tempo_very_low  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_high|duration_ms_very_low|energy_very_low|instrumentalness_high|mode_1  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_high|duration_ms_very_low|liveness_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|danceability_very_low|key_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.80)
instrumentalness_high|loudness_very_low|mode_0|tempo_very_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.80)
danceability_very_low|liveness_low|loudness_very_low|mode_1|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|key_very_low|speechiness_low  →  energy_very_low|loudness_very_low (conf=0.67, lift=3.80)
liveness_low|loudness_very_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
energy_very_low|instrumentalness_high|liveness_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_high|energy_very_low|instrumentalness_high|liveness_low  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_high|instrumentalness_high|liveness_low|mode_1|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
instrumentalness_low|liveness_low|loudness_very_low|mode_1  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.80)
acousticness_very_high|energy_very_low|instrumentalness_high|speechiness_high  →  loudness_very_low (conf=0.95, lift=3.80)
acousticness_very_high|danceability_very_low|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|danceability_very_low|liveness_low|speechiness_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_high|duration_ms_very_low|speechiness_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.80)
acousticness_very_low|loudness_very_high|speechiness_very_high|valence_low  →  energy_very_high (conf=0.94, lift=3.79)
acousticness_very_high|instrumentalness_high|liveness_low|loudness_very_low|mode_1  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|energy_very_low|instrumentalness_high|speechiness_low|valence_very_low  →  loudness_very_low|mode_1 (conf=0.63, lift=3.79)
acousticness_very_high|danceability_very_low|duration_ms_very_low|energy_very_low|mode_1|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|liveness_high|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|energy_very_low|instrumentalness_high|tempo_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|duration_ms_very_low|instrumentalness_high|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|liveness_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|danceability_very_low|instrumentalness_high|key_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|instrumentalness_high|key_very_low|mode_1|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|speechiness_very_low|valence_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.79)
energy_very_low|instrumentalness_high|mode_1|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
danceability_very_low|instrumentalness_high|loudness_very_low|mode_1|speechiness_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
danceability_very_low|instrumentalness_high|loudness_very_low|speechiness_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|danceability_very_low|liveness_low|mode_1|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.79)
duration_ms_very_low|energy_very_low|instrumentalness_high|liveness_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|danceability_very_low|instrumentalness_high|mode_1|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
danceability_very_low|loudness_very_low|mode_1|speechiness_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|key_very_low|liveness_low|loudness_very_low|mode_1  →  energy_very_low (conf=0.95, lift=3.79)
danceability_very_low|energy_very_low|mode_0|speechiness_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|instrumentalness_high|key_low|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
danceability_very_low|liveness_low|loudness_very_low|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.79)
loudness_very_low|mode_1|speechiness_low|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|danceability_very_low|liveness_low|speechiness_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.79)
acousticness_very_high|instrumentalness_high|liveness_very_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|instrumentalness_high|mode_1|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|key_very_high|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|energy_very_low|instrumentalness_high|mode_0|speechiness_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_low|liveness_very_high|loudness_very_high|mode_1|speechiness_very_high  →  energy_very_high (conf=0.94, lift=3.79)
acousticness_very_high|duration_ms_very_low|loudness_very_low|mode_1|speechiness_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_low|danceability_very_low|speechiness_very_high|tempo_very_high  →  energy_very_high (conf=0.94, lift=3.79)
energy_very_low|instrumentalness_high|speechiness_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|danceability_very_low|instrumentalness_high|mode_1|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|danceability_very_low|energy_very_low|mode_1|speechiness_low|tempo_very_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
danceability_very_low|key_very_high|loudness_very_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.79)
duration_ms_very_low|energy_very_low|instrumentalness_high|mode_1|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|loudness_very_low|mode_1|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
danceability_very_low|liveness_low|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|key_high|loudness_very_low|mode_1|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|duration_ms_very_low|loudness_very_low|speechiness_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|duration_ms_very_low|instrumentalness_high|liveness_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|danceability_very_low|loudness_very_low|valence_low  →  energy_very_low (conf=0.95, lift=3.79)
danceability_very_low|liveness_low|speechiness_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.79)
acousticness_very_high|danceability_very_low|duration_ms_very_high|instrumentalness_high|valence_very_low  →  energy_very_low (conf=0.95, lift=3.79)
danceability_very_low|instrumentalness_high|loudness_very_low|speechiness_low|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.79)
acousticness_very_high|energy_very_low|instrumentalness_high|key_very_low  →  loudness_very_low (conf=0.95, lift=3.79)
acousticness_very_high|key_low|liveness_low|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.78)
acousticness_very_high|danceability_very_low|energy_very_low|mode_1|speechiness_low|valence_very_low  →  loudness_very_low (conf=0.95, lift=3.78)
acousticness_very_high|liveness_very_low|loudness_very_low|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.78)
danceability_very_low|instrumentalness_high|loudness_very_low|speechiness_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.78)
acousticness_very_low|instrumentalness_medium|loudness_very_high|speechiness_very_high  →  energy_very_high (conf=0.94, lift=3.78)
acousticness_very_high|danceability_very_low|duration_ms_very_low|instrumentalness_high|loudness_very_low|mode_1  →  energy_very_low (conf=0.95, lift=3.78)
danceability_very_low|loudness_very_low|mode_1|speechiness_low|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.78)
acousticness_very_high|mode_1|speechiness_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.78)
acousticness_very_high|danceability_very_low|speechiness_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.78)
acousticness_very_high|energy_very_low|instrumentalness_high|key_very_low|tempo_very_low  →  loudness_very_low (conf=0.95, lift=3.78)
acousticness_very_high|instrumentalness_high|key_very_low|speechiness_low  →  loudness_very_low (conf=0.95, lift=3.78)
acousticness_very_high|instrumentalness_high|mode_1|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.78)
danceability_very_low|duration_ms_very_high|loudness_very_low|mode_1  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.78)
acousticness_very_high|danceability_very_low|speechiness_low|tempo_very_low|valence_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.78)
acousticness_very_high|danceability_very_low|instrumentalness_high|tempo_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.78)
acousticness_very_high|instrumentalness_high|liveness_low|loudness_very_low|tempo_very_low  →  energy_very_low|mode_1 (conf=0.66, lift=3.78)
acousticness_very_high|loudness_very_low|mode_1|speechiness_low  →  energy_very_low (conf=0.95, lift=3.78)
acousticness_very_high|danceability_very_low|duration_ms_very_high|instrumentalness_high|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.78)
acousticness_very_high|duration_ms_very_low|instrumentalness_high|valence_very_low  →  loudness_very_low (conf=0.94, lift=3.78)
danceability_very_low|liveness_low|tempo_very_low  →  acousticness_very_high|energy_very_low (conf=0.67, lift=3.78)
acousticness_very_high|danceability_very_low|loudness_very_low|tempo_very_low  →  energy_very_low (conf=0.95, lift=3.78)
acousticness_very_high|danceability_very_low|key_high|loudness_very_low  →  energy_very_low (conf=0.95, lift=3.78)
energy_very_low|instrumentalness_high|key_high  →  loudness_very_low|mode_1 (conf=0.62, lift=3.78)
acousticness_very_high|danceability_very_low|instrumentalness_high|loudness_very_low|valence_very_low  →  energy_very_low (conf=0.95, lift=3.78)
